time_UTC,depth_m,latitude_dN,longitude_dE,temperature_C,pH
2008-01-01T00:00:00Z,3,43.07,70.07,-999,NaN
2008-01-01T01:01:52Z,3,43.07,70.07,-999,NaN
2008-01-01T01:58:07Z,3,43.07,70.07,-999,NaN
2008-01-01T03:00:00Z,3,43.07,70.07,-999,NaN
2008-01-01T04:01:52Z,3,43.07,70.07,-999,NaN
2008-01-01T04:58:07Z,3,43.07,70.07,-999,NaN
2008-01-01T06:00:00Z,3,43.07,70.07,-999,NaN
2008-01-01T07:01:52Z,3,43.07,70.07,-999,NaN
2008-01-01T07:58:07Z,3,43.07,70.07,-999,NaN
2008-01-01T09:00:00Z,3,43.07,70.07,-999,NaN
2008-01-01T10:01:52Z,3,43.07,70.07,-999,NaN
2008-01-01T10:58:07Z,3,43.07,70.07,-999,NaN
2008-01-01T12:00:00Z,3,43.07,70.07,-999,NaN
2008-01-01T13:01:52Z,3,43.07,70.07,-999,NaN
2008-01-01T13:58:07Z,3,43.07,70.07,-999,NaN
2008-01-01T15:00:00Z,3,43.07,70.07,-999,NaN
2008-01-01T16:01:52Z,3,43.07,70.07,-999,NaN
2008-01-01T16:58:07Z,3,43.07,70.07,-999,NaN
2008-01-01T18:00:00Z,3,43.07,70.07,-999,NaN
2008-01-01T19:01:52Z,3,43.07,70.07,-999,NaN
2008-01-01T19:58:07Z,3,43.07,70.07,-999,NaN
2008-01-01T21:00:00Z,3,43.07,70.07,-999,NaN
2008-01-01T22:01:52Z,3,43.07,70.07,-999,NaN
2008-01-01T22:58:07Z,3,43.07,70.07,-999,NaN
2008-01-02T00:00:00Z,3,43.07,70.07,-999,NaN
2008-01-02T01:01:52Z,3,43.07,70.07,-999,NaN
2008-01-02T01:58:07Z,3,43.07,70.07,-999,NaN
2008-01-02T03:00:00Z,3,43.07,70.07,-999,NaN
2008-01-02T04:01:52Z,3,43.07,70.07,-999,NaN
2008-01-02T04:58:07Z,3,43.07,70.07,-999,NaN
2008-01-02T06:00:00Z,3,43.07,70.07,-999,NaN
2008-01-02T07:01:52Z,3,43.07,70.07,-999,NaN
2008-01-02T07:58:07Z,3,43.07,70.07,-999,NaN
2008-01-02T09:00:00Z,3,43.07,70.07,-999,NaN
2008-01-02T10:01:52Z,3,43.07,70.07,-999,NaN
2008-01-02T10:58:07Z,3,43.07,70.07,-999,NaN
2008-01-02T12:00:00Z,3,43.07,70.07,-999,NaN
2008-01-02T13:01:52Z,3,43.07,70.07,-999,NaN
2008-01-02T13:58:07Z,3,43.07,70.07,-999,NaN
2008-01-02T15:00:00Z,3,43.07,70.07,-999,NaN
2008-01-02T16:01:52Z,3,43.07,70.07,-999,NaN
2008-01-02T16:58:07Z,3,43.07,70.07,-999,NaN
2008-01-02T18:00:00Z,3,43.07,70.07,-999,NaN
2008-01-02T19:01:52Z,3,43.07,70.07,-999,NaN
2008-01-02T19:58:07Z,3,43.07,70.07,-999,NaN
2008-01-02T21:00:00Z,3,43.07,70.07,-999,NaN
2008-01-02T22:01:52Z,3,43.07,70.07,-999,NaN
2008-01-02T22:58:07Z,3,43.07,70.07,-999,NaN
2008-01-03T00:00:00Z,3,43.07,70.07,-999,NaN
2008-01-03T01:01:52Z,3,43.07,70.07,-999,NaN
2008-01-03T01:58:07Z,3,43.07,70.07,-999,NaN
2008-01-03T03:00:00Z,3,43.07,70.07,-999,NaN
2008-01-03T04:01:52Z,3,43.07,70.07,-999,NaN
2008-01-03T04:58:07Z,3,43.07,70.07,-999,NaN
2008-01-03T06:00:00Z,3,43.07,70.07,-999,NaN
2008-01-03T07:01:52Z,3,43.07,70.07,-999,NaN
2008-01-03T07:58:07Z,3,43.07,70.07,-999,NaN
2008-01-03T09:00:00Z,3,43.07,70.07,-999,NaN
2008-01-03T10:01:52Z,3,43.07,70.07,-999,NaN
2008-01-03T10:58:07Z,3,43.07,70.07,-999,NaN
2008-01-03T12:00:00Z,3,43.07,70.07,-999,NaN
2008-01-03T13:01:52Z,3,43.07,70.07,-999,NaN
2008-01-03T13:58:07Z,3,43.07,70.07,-999,NaN
2008-01-03T15:00:00Z,3,43.07,70.07,-999,NaN
2008-01-03T16:01:52Z,3,43.07,70.07,-999,NaN
2008-01-03T16:58:07Z,3,43.07,70.07,-999,NaN
2008-01-03T18:00:00Z,3,43.07,70.07,-999,NaN
2008-01-03T19:01:52Z,3,43.07,70.07,-999,NaN
2008-01-03T19:58:07Z,3,43.07,70.07,-999,NaN
2008-01-03T21:00:00Z,3,43.07,70.07,-999,NaN
2008-01-03T22:01:52Z,3,43.07,70.07,-999,NaN
2008-01-03T22:58:07Z,3,43.07,70.07,-999,NaN
2008-01-04T00:00:00Z,3,43.07,70.07,-999,NaN
2008-01-04T01:01:52Z,3,43.07,70.07,-999,NaN
2008-01-04T01:58:07Z,3,43.07,70.07,-999,NaN
2008-01-04T03:00:00Z,3,43.07,70.07,-999,NaN
2008-01-04T04:01:52Z,3,43.07,70.07,-999,NaN
2008-01-04T04:58:07Z,3,43.07,70.07,-999,NaN
2008-01-04T06:00:00Z,3,43.07,70.07,-999,NaN
2008-01-04T07:01:52Z,3,43.07,70.07,-999,NaN
2008-01-04T07:58:07Z,3,43.07,70.07,-999,NaN
2008-01-04T09:00:00Z,3,43.07,70.07,-999,NaN
2008-01-04T10:01:52Z,3,43.07,70.07,-999,NaN
2008-01-04T10:58:07Z,3,43.07,70.07,-999,NaN
2008-01-04T12:00:00Z,3,43.07,70.07,-999,NaN
2008-01-04T13:01:52Z,3,43.07,70.07,-999,NaN
2008-01-04T13:58:07Z,3,43.07,70.07,-999,NaN
2008-01-04T15:00:00Z,3,43.07,70.07,-999,NaN
2008-01-04T16:01:52Z,3,43.07,70.07,-999,NaN
2008-01-04T16:58:07Z,3,43.07,70.07,-999,NaN
2008-01-04T18:00:00Z,3,43.07,70.07,-999,NaN
2008-01-04T19:01:52Z,3,43.07,70.07,-999,NaN
2008-01-04T19:58:07Z,3,43.07,70.07,-999,NaN
2008-01-04T21:00:00Z,3,43.07,70.07,-999,NaN
2008-01-04T22:01:52Z,3,43.07,70.07,-999,NaN
2008-01-04T22:58:07Z,3,43.07,70.07,-999,NaN
2008-01-05T00:00:00Z,3,43.07,70.07,-999,NaN
2008-01-05T01:01:52Z,3,43.07,70.07,-999,NaN
2008-01-05T01:58:07Z,3,43.07,70.07,-999,NaN
2008-01-05T03:00:00Z,3,43.07,70.07,-999,NaN
2008-01-05T04:01:52Z,3,43.07,70.07,-999,NaN
2008-01-05T04:58:07Z,3,43.07,70.07,-999,NaN
2008-01-05T06:00:00Z,3,43.07,70.07,-999,NaN
2008-01-05T07:01:52Z,3,43.07,70.07,-999,NaN
2008-01-05T07:58:07Z,3,43.07,70.07,-999,NaN
2008-01-05T09:00:00Z,3,43.07,70.07,-999,NaN
2008-01-05T10:01:52Z,3,43.07,70.07,-999,NaN
2008-01-05T10:58:07Z,3,43.07,70.07,-999,NaN
2008-01-05T12:00:00Z,3,43.07,70.07,-999,NaN
2008-01-05T13:01:52Z,3,43.07,70.07,-999,NaN
2008-01-05T13:58:07Z,3,43.07,70.07,-999,NaN
2008-01-05T15:00:00Z,3,43.07,70.07,-999,NaN
2008-01-05T16:01:52Z,3,43.07,70.07,-999,NaN
2008-01-05T16:58:07Z,3,43.07,70.07,-999,NaN
2008-01-05T18:00:00Z,3,43.07,70.07,-999,NaN
2008-01-05T19:01:52Z,3,43.07,70.07,-999,NaN
2008-01-05T19:58:07Z,3,43.07,70.07,-999,NaN
2008-01-05T21:00:00Z,3,43.07,70.07,-999,NaN
2008-01-05T22:01:52Z,3,43.07,70.07,-999,NaN
2008-01-05T22:58:07Z,3,43.07,70.07,-999,NaN
2008-01-06T00:00:00Z,3,43.07,70.07,-999,NaN
2008-01-06T01:01:52Z,3,43.07,70.07,-999,NaN
2008-01-06T01:58:07Z,3,43.07,70.07,-999,NaN
2008-01-06T03:00:00Z,3,43.07,70.07,-999,NaN
2008-01-06T04:01:52Z,3,43.07,70.07,-999,NaN
2008-01-06T04:58:07Z,3,43.07,70.07,-999,NaN
2008-01-06T06:00:00Z,3,43.07,70.07,-999,NaN
2008-01-06T07:01:52Z,3,43.07,70.07,-999,NaN
2008-01-06T07:58:07Z,3,43.07,70.07,-999,NaN
2008-01-06T09:00:00Z,3,43.07,70.07,-999,NaN
2008-01-06T10:01:52Z,3,43.07,70.07,-999,NaN
2008-01-06T10:58:07Z,3,43.07,70.07,-999,NaN
2008-01-06T12:00:00Z,3,43.07,70.07,-999,NaN
2008-01-06T13:01:52Z,3,43.07,70.07,-999,NaN
2008-01-06T13:58:07Z,3,43.07,70.07,-999,NaN
2008-01-06T15:00:00Z,3,43.07,70.07,-999,NaN
2008-01-06T16:01:52Z,3,43.07,70.07,-999,NaN
2008-01-06T16:58:07Z,3,43.07,70.07,-999,NaN
2008-01-06T18:00:00Z,3,43.07,70.07,-999,NaN
2008-01-06T19:01:52Z,3,43.07,70.07,-999,NaN
2008-01-06T19:58:07Z,3,43.07,70.07,-999,NaN
2008-01-06T21:00:00Z,3,43.07,70.07,-999,NaN
2008-01-06T22:01:52Z,3,43.07,70.07,-999,NaN
2008-01-06T22:58:07Z,3,43.07,70.07,-999,NaN
2008-01-07T00:00:00Z,3,43.07,70.07,-999,NaN
2008-01-07T01:01:52Z,3,43.07,70.07,-999,NaN
2008-01-07T01:58:07Z,3,43.07,70.07,-999,NaN
2008-01-07T03:00:00Z,3,43.07,70.07,-999,NaN
2008-01-07T04:01:52Z,3,43.07,70.07,-999,NaN
2008-01-07T04:58:07Z,3,43.07,70.07,-999,NaN
2008-01-07T06:00:00Z,3,43.07,70.07,-999,NaN
2008-01-07T07:01:52Z,3,43.07,70.07,-999,NaN
2008-01-07T07:58:07Z,3,43.07,70.07,-999,NaN
2008-01-07T09:00:00Z,3,43.07,70.07,-999,NaN
2008-01-07T10:01:52Z,3,43.07,70.07,-999,NaN
2008-01-07T10:58:07Z,3,43.07,70.07,-999,NaN
2008-01-07T12:00:00Z,3,43.07,70.07,-999,NaN
2008-01-07T13:01:52Z,3,43.07,70.07,-999,NaN
2008-01-07T13:58:07Z,3,43.07,70.07,-999,NaN
2008-01-07T15:00:00Z,3,43.07,70.07,-999,NaN
2008-01-07T16:01:52Z,3,43.07,70.07,-999,NaN
2008-01-07T16:58:07Z,3,43.07,70.07,-999,NaN
2008-01-07T18:00:00Z,3,43.07,70.07,-999,NaN
2008-01-07T19:01:52Z,3,43.07,70.07,-999,NaN
2008-01-07T19:58:07Z,3,43.07,70.07,-999,NaN
2008-01-07T21:00:00Z,3,43.07,70.07,-999,NaN
2008-01-07T22:01:52Z,3,43.07,70.07,-999,NaN
2008-01-07T22:58:07Z,3,43.07,70.07,-999,NaN
2008-01-08T00:00:00Z,3,43.07,70.07,-999,NaN
2008-01-08T01:01:52Z,3,43.07,70.07,-999,NaN
2008-01-08T01:58:07Z,3,43.07,70.07,-999,NaN
2008-01-08T03:00:00Z,3,43.07,70.07,-999,NaN
2008-01-08T04:01:52Z,3,43.07,70.07,-999,NaN
2008-01-08T04:58:07Z,3,43.07,70.07,-999,NaN
2008-01-08T06:00:00Z,3,43.07,70.07,-999,NaN
2008-01-08T07:01:52Z,3,43.07,70.07,-999,NaN
2008-01-08T07:58:07Z,3,43.07,70.07,-999,NaN
2008-01-08T09:00:00Z,3,43.07,70.07,-999,NaN
2008-01-08T10:01:52Z,3,43.07,70.07,-999,NaN
2008-01-08T10:58:07Z,3,43.07,70.07,-999,NaN
2008-01-08T12:00:00Z,3,43.07,70.07,-999,NaN
2008-01-08T13:01:52Z,3,43.07,70.07,-999,NaN
2008-01-08T13:58:07Z,3,43.07,70.07,-999,NaN
2008-01-08T15:00:00Z,3,43.07,70.07,-999,NaN
2008-01-08T16:01:52Z,3,43.07,70.07,-999,NaN
2008-01-08T16:58:07Z,3,43.07,70.07,-999,NaN
2008-01-08T18:00:00Z,3,43.07,70.07,-999,NaN
2008-01-08T19:01:52Z,3,43.07,70.07,-999,NaN
2008-01-08T19:58:07Z,3,43.07,70.07,-999,NaN
2008-01-08T21:00:00Z,3,43.07,70.07,-999,NaN
2008-01-08T22:01:52Z,3,43.07,70.07,-999,NaN
2008-01-08T22:58:07Z,3,43.07,70.07,-999,NaN
2008-01-09T00:00:00Z,3,43.07,70.07,-999,NaN
2008-01-09T01:01:52Z,3,43.07,70.07,-999,NaN
2008-01-09T01:58:07Z,3,43.07,70.07,-999,NaN
2008-01-09T03:00:00Z,3,43.07,70.07,-999,NaN
2008-01-09T04:01:52Z,3,43.07,70.07,-999,NaN
2008-01-09T04:58:07Z,3,43.07,70.07,-999,NaN
2008-01-09T06:00:00Z,3,43.07,70.07,-999,NaN
2008-01-09T07:01:52Z,3,43.07,70.07,-999,NaN
2008-01-09T07:58:07Z,3,43.07,70.07,-999,NaN
2008-01-09T09:00:00Z,3,43.07,70.07,-999,NaN
2008-01-09T10:01:52Z,3,43.07,70.07,-999,NaN
2008-01-09T10:58:07Z,3,43.07,70.07,-999,NaN
2008-01-09T12:00:00Z,3,43.07,70.07,-999,NaN
2008-01-09T13:01:52Z,3,43.07,70.07,-999,NaN
2008-01-09T13:58:07Z,3,43.07,70.07,-999,NaN
2008-01-09T15:00:00Z,3,43.07,70.07,-999,NaN
2008-01-09T16:01:52Z,3,43.07,70.07,-999,NaN
2008-01-09T16:58:07Z,3,43.07,70.07,-999,NaN
2008-01-09T18:00:00Z,3,43.07,70.07,-999,NaN
2008-01-09T19:01:52Z,3,43.07,70.07,-999,NaN
2008-01-09T19:58:07Z,3,43.07,70.07,-999,NaN
2008-01-09T21:00:00Z,3,43.07,70.07,-999,NaN
2008-01-09T22:01:52Z,3,43.07,70.07,-999,NaN
2008-01-09T22:58:07Z,3,43.07,70.07,-999,NaN
2008-01-10T00:00:00Z,3,43.07,70.07,-999,NaN
2008-01-10T01:01:52Z,3,43.07,70.07,-999,NaN
2008-01-10T01:58:07Z,3,43.07,70.07,-999,NaN
2008-01-10T03:00:00Z,3,43.07,70.07,-999,NaN
2008-01-10T04:01:52Z,3,43.07,70.07,-999,NaN
2008-01-10T04:58:07Z,3,43.07,70.07,-999,NaN
2008-01-10T06:00:00Z,3,43.07,70.07,-999,NaN
2008-01-10T07:01:52Z,3,43.07,70.07,-999,NaN
2008-01-10T07:58:07Z,3,43.07,70.07,-999,NaN
2008-01-10T09:00:00Z,3,43.07,70.07,-999,NaN
2008-01-10T10:01:52Z,3,43.07,70.07,-999,NaN
2008-01-10T10:58:07Z,3,43.07,70.07,-999,NaN
2008-01-10T12:00:00Z,3,43.07,70.07,-999,NaN
2008-01-10T13:01:52Z,3,43.07,70.07,-999,NaN
2008-01-10T13:58:07Z,3,43.07,70.07,-999,NaN
2008-01-10T15:00:00Z,3,43.07,70.07,-999,NaN
2008-01-10T16:01:52Z,3,43.07,70.07,-999,NaN
2008-01-10T16:58:07Z,3,43.07,70.07,-999,NaN
2008-01-10T18:00:00Z,3,43.07,70.07,-999,NaN
2008-01-10T19:01:52Z,3,43.07,70.07,-999,NaN
2008-01-10T19:58:07Z,3,43.07,70.07,-999,NaN
2008-01-10T21:00:00Z,3,43.07,70.07,-999,NaN
2008-01-10T22:01:52Z,3,43.07,70.07,-999,NaN
2008-01-10T22:58:07Z,3,43.07,70.07,-999,NaN
2008-01-11T00:00:00Z,3,43.07,70.07,-999,NaN
2008-01-11T01:01:52Z,3,43.07,70.07,-999,NaN
2008-01-11T01:58:07Z,3,43.07,70.07,-999,NaN
2008-01-11T03:00:00Z,3,43.07,70.07,-999,NaN
2008-01-11T04:01:52Z,3,43.07,70.07,-999,NaN
2008-01-11T04:58:07Z,3,43.07,70.07,-999,NaN
2008-01-11T06:00:00Z,3,43.07,70.07,-999,NaN
2008-01-11T07:01:52Z,3,43.07,70.07,-999,NaN
2008-01-11T07:58:07Z,3,43.07,70.07,-999,NaN
2008-01-11T09:00:00Z,3,43.07,70.07,-999,NaN
2008-01-11T10:01:52Z,3,43.07,70.07,-999,NaN
2008-01-11T10:58:07Z,3,43.07,70.07,-999,NaN
2008-01-11T12:00:00Z,3,43.07,70.07,-999,NaN
2008-01-11T13:01:52Z,3,43.07,70.07,-999,NaN
2008-01-11T13:58:07Z,3,43.07,70.07,-999,NaN
2008-01-11T15:00:00Z,3,43.07,70.07,-999,NaN
2008-01-11T16:01:52Z,3,43.07,70.07,-999,NaN
2008-01-11T16:58:07Z,3,43.07,70.07,-999,NaN
2008-01-11T18:00:00Z,3,43.07,70.07,-999,NaN
2008-01-11T19:01:52Z,3,43.07,70.07,-999,NaN
2008-01-11T19:58:07Z,3,43.07,70.07,-999,NaN
2008-01-11T21:00:00Z,3,43.07,70.07,-999,NaN
2008-01-11T22:01:52Z,3,43.07,70.07,-999,NaN
2008-01-11T22:58:07Z,3,43.07,70.07,-999,NaN
2008-01-12T00:00:00Z,3,43.07,70.07,-999,NaN
2008-01-12T01:01:52Z,3,43.07,70.07,-999,NaN
2008-01-12T01:58:07Z,3,43.07,70.07,-999,NaN
2008-01-12T03:00:00Z,3,43.07,70.07,-999,NaN
2008-01-12T04:01:52Z,3,43.07,70.07,-999,NaN
2008-01-12T04:58:07Z,3,43.07,70.07,-999,NaN
2008-01-12T06:00:00Z,3,43.07,70.07,-999,NaN
2008-01-12T07:01:52Z,3,43.07,70.07,-999,NaN
2008-01-12T07:58:07Z,3,43.07,70.07,-999,NaN
2008-01-12T09:00:00Z,3,43.07,70.07,-999,NaN
2008-01-12T10:01:52Z,3,43.07,70.07,-999,NaN
2008-01-12T10:58:07Z,3,43.07,70.07,-999,NaN
2008-01-12T12:00:00Z,3,43.07,70.07,-999,NaN
2008-01-12T13:01:52Z,3,43.07,70.07,-999,NaN
2008-01-12T13:58:07Z,3,43.07,70.07,-999,NaN
2008-01-12T15:00:00Z,3,43.07,70.07,-999,NaN
2008-01-12T16:01:52Z,3,43.07,70.07,-999,NaN
2008-01-12T16:58:07Z,3,43.07,70.07,-999,NaN
2008-01-12T18:00:00Z,3,43.07,70.07,-999,NaN
2008-01-12T19:01:52Z,3,43.07,70.07,-999,NaN
2008-01-12T19:58:07Z,3,43.07,70.07,-999,NaN
2008-01-12T21:00:00Z,3,43.07,70.07,-999,NaN
2008-01-12T22:01:52Z,3,43.07,70.07,-999,NaN
2008-01-12T22:58:07Z,3,43.07,70.07,-999,NaN
2008-01-13T00:00:00Z,3,43.07,70.07,-999,NaN
2008-01-13T01:01:52Z,3,43.07,70.07,-999,NaN
2008-01-13T01:58:07Z,3,43.07,70.07,-999,NaN
2008-01-13T03:00:00Z,3,43.07,70.07,-999,NaN
2008-01-13T04:01:52Z,3,43.07,70.07,-999,NaN
2008-01-13T04:58:07Z,3,43.07,70.07,-999,NaN
2008-01-13T06:00:00Z,3,43.07,70.07,-999,NaN
2008-01-13T07:01:52Z,3,43.07,70.07,-999,NaN
2008-01-13T07:58:07Z,3,43.07,70.07,-999,NaN
2008-01-13T09:00:00Z,3,43.07,70.07,-999,NaN
2008-01-13T10:01:52Z,3,43.07,70.07,-999,NaN
2008-01-13T10:58:07Z,3,43.07,70.07,-999,NaN
2008-01-13T12:00:00Z,3,43.07,70.07,-999,NaN
2008-01-13T13:01:52Z,3,43.07,70.07,-999,NaN
2008-01-13T13:58:07Z,3,43.07,70.07,-999,NaN
2008-01-13T15:00:00Z,3,43.07,70.07,-999,NaN
2008-01-13T16:01:52Z,3,43.07,70.07,-999,NaN
2008-01-13T16:58:07Z,3,43.07,70.07,-999,NaN
2008-01-13T18:00:00Z,3,43.07,70.07,-999,NaN
2008-01-13T19:01:52Z,3,43.07,70.07,-999,NaN
2008-01-13T19:58:07Z,3,43.07,70.07,-999,NaN
2008-01-13T21:00:00Z,3,43.07,70.07,-999,NaN
2008-01-13T22:01:52Z,3,43.07,70.07,-999,NaN
2008-01-13T22:58:07Z,3,43.07,70.07,-999,NaN
2008-01-14T00:00:00Z,3,43.07,70.07,-999,NaN
2008-01-14T01:01:52Z,3,43.07,70.07,-999,NaN
2008-01-14T01:58:07Z,3,43.07,70.07,-999,NaN
2008-01-14T03:00:00Z,3,43.07,70.07,-999,NaN
2008-01-14T04:01:52Z,3,43.07,70.07,-999,NaN
2008-01-14T04:58:07Z,3,43.07,70.07,-999,NaN
2008-01-14T06:00:00Z,3,43.07,70.07,-999,NaN
2008-01-14T07:01:52Z,3,43.07,70.07,-999,NaN
2008-01-14T07:58:07Z,3,43.07,70.07,-999,NaN
2008-01-14T09:00:00Z,3,43.07,70.07,-999,NaN
2008-01-14T10:01:52Z,3,43.07,70.07,-999,NaN
2008-01-14T10:58:07Z,3,43.07,70.07,-999,NaN
2008-01-14T12:00:00Z,3,43.07,70.07,-999,NaN
2008-01-14T13:01:52Z,3,43.07,70.07,-999,NaN
2008-01-14T13:58:07Z,3,43.07,70.07,-999,NaN
2008-01-14T15:00:00Z,3,43.07,70.07,-999,NaN
2008-01-14T16:01:52Z,3,43.07,70.07,-999,NaN
2008-01-14T16:58:07Z,3,43.07,70.07,-999,NaN
2008-01-14T18:00:00Z,3,43.07,70.07,-999,NaN
2008-01-14T19:01:52Z,3,43.07,70.07,-999,NaN
2008-01-14T19:58:07Z,3,43.07,70.07,-999,NaN
2008-01-14T21:00:00Z,3,43.07,70.07,-999,NaN
2008-01-14T22:01:52Z,3,43.07,70.07,-999,NaN
2008-01-14T22:58:07Z,3,43.07,70.07,-999,NaN
2008-01-15T00:00:00Z,3,43.07,70.07,-999,NaN
2008-01-15T01:01:52Z,3,43.07,70.07,-999,NaN
2008-01-15T01:58:07Z,3,43.07,70.07,-999,NaN
2008-01-15T03:00:00Z,3,43.07,70.07,-999,NaN
2008-01-15T04:01:52Z,3,43.07,70.07,-999,NaN
2008-01-15T04:58:07Z,3,43.07,70.07,-999,NaN
2008-01-15T06:00:00Z,3,43.07,70.07,-999,NaN
2008-01-15T07:01:52Z,3,43.07,70.07,-999,NaN
2008-01-15T07:58:07Z,3,43.07,70.07,-999,NaN
2008-01-15T09:00:00Z,3,43.07,70.07,-999,NaN
2008-01-15T10:01:52Z,3,43.07,70.07,-999,NaN
2008-01-15T10:58:07Z,3,43.07,70.07,-999,NaN
2008-01-15T12:00:00Z,3,43.07,70.07,-999,NaN
2008-01-15T13:01:52Z,3,43.07,70.07,-999,NaN
2008-01-15T13:58:07Z,3,43.07,70.07,-999,NaN
2008-01-15T15:00:00Z,3,43.07,70.07,-999,NaN
2008-01-15T16:01:52Z,3,43.07,70.07,-999,NaN
2008-01-15T16:58:07Z,3,43.07,70.07,-999,NaN
2008-01-15T18:00:00Z,3,43.07,70.07,-999,NaN
2008-01-15T19:01:52Z,3,43.07,70.07,-999,NaN
2008-01-15T19:58:07Z,3,43.07,70.07,-999,NaN
2008-01-15T21:00:00Z,3,43.07,70.07,-999,NaN
2008-01-15T22:01:52Z,3,43.07,70.07,-999,NaN
2008-01-15T22:58:07Z,3,43.07,70.07,-999,NaN
2008-01-16T00:00:00Z,3,43.07,70.07,-999,NaN
2008-01-16T01:01:52Z,3,43.07,70.07,-999,NaN
2008-01-16T01:58:07Z,3,43.07,70.07,-999,NaN
2008-01-16T03:00:00Z,3,43.07,70.07,-999,NaN
2008-01-16T04:01:52Z,3,43.07,70.07,-999,NaN
2008-01-16T04:58:07Z,3,43.07,70.07,-999,NaN
2008-01-16T06:00:00Z,3,43.07,70.07,-999,NaN
2008-01-16T07:01:52Z,3,43.07,70.07,-999,NaN
2008-01-16T07:58:07Z,3,43.07,70.07,-999,NaN
2008-01-16T09:00:00Z,3,43.07,70.07,-999,NaN
2008-01-16T10:01:52Z,3,43.07,70.07,-999,NaN
2008-01-16T10:58:07Z,3,43.07,70.07,-999,NaN
2008-01-16T12:00:00Z,3,43.07,70.07,-999,NaN
2008-01-16T13:01:52Z,3,43.07,70.07,-999,NaN
2008-01-16T13:58:07Z,3,43.07,70.07,-999,NaN
2008-01-16T15:00:00Z,3,43.07,70.07,-999,NaN
2008-01-16T16:01:52Z,3,43.07,70.07,-999,NaN
2008-01-16T16:58:07Z,3,43.07,70.07,-999,NaN
2008-01-16T18:00:00Z,3,43.07,70.07,-999,NaN
2008-01-16T19:01:52Z,3,43.07,70.07,-999,NaN
2008-01-16T19:58:07Z,3,43.07,70.07,-999,NaN
2008-01-16T21:00:00Z,3,43.07,70.07,-999,NaN
2008-01-16T22:01:52Z,3,43.07,70.07,-999,NaN
2008-01-16T22:58:07Z,3,43.07,70.07,-999,NaN
2008-01-17T00:00:00Z,3,43.07,70.07,-999,NaN
2008-01-17T01:01:52Z,3,43.07,70.07,-999,NaN
2008-01-17T01:58:07Z,3,43.07,70.07,-999,NaN
2008-01-17T03:00:00Z,3,43.07,70.07,-999,NaN
2008-01-17T04:01:52Z,3,43.07,70.07,-999,NaN
2008-01-17T04:58:07Z,3,43.07,70.07,-999,NaN
2008-01-17T06:00:00Z,3,43.07,70.07,-999,NaN
2008-01-17T07:01:52Z,3,43.07,70.07,-999,NaN
2008-01-17T07:58:07Z,3,43.07,70.07,-999,NaN
2008-01-17T09:00:00Z,3,43.07,70.07,-999,NaN
2008-01-17T10:01:52Z,3,43.07,70.07,-999,NaN
2008-01-17T10:58:07Z,3,43.07,70.07,-999,NaN
2008-01-17T12:00:00Z,3,43.07,70.07,-999,NaN
2008-01-17T13:01:52Z,3,43.07,70.07,-999,NaN
2008-01-17T13:58:07Z,3,43.07,70.07,-999,NaN
2008-01-17T15:00:00Z,3,43.07,70.07,-999,NaN
2008-01-17T16:01:52Z,3,43.07,70.07,-999,NaN
2008-01-17T16:58:07Z,3,43.07,70.07,-999,NaN
2008-01-17T18:00:00Z,3,43.07,70.07,-999,NaN
2008-01-17T19:01:52Z,3,43.07,70.07,-999,NaN
2008-01-17T19:58:07Z,3,43.07,70.07,-999,NaN
2008-01-17T21:00:00Z,3,43.07,70.07,-999,NaN
2008-01-17T22:01:52Z,3,43.07,70.07,-999,NaN
2008-01-17T22:58:07Z,3,43.07,70.07,-999,NaN
2008-01-18T00:00:00Z,3,43.07,70.07,-999,NaN
2008-01-18T01:01:52Z,3,43.07,70.07,-999,NaN
2008-01-18T01:58:07Z,3,43.07,70.07,-999,NaN
2008-01-18T03:00:00Z,3,43.07,70.07,-999,NaN
2008-01-18T04:01:52Z,3,43.07,70.07,-999,NaN
2008-01-18T04:58:07Z,3,43.07,70.07,-999,NaN
2008-01-18T06:00:00Z,3,43.07,70.07,-999,NaN
2008-01-18T07:01:52Z,3,43.07,70.07,-999,NaN
2008-01-18T07:58:07Z,3,43.07,70.07,-999,NaN
2008-01-18T09:00:00Z,3,43.07,70.07,-999,NaN
2008-01-18T10:01:52Z,3,43.07,70.07,-999,NaN
2008-01-18T10:58:07Z,3,43.07,70.07,-999,NaN
2008-01-18T12:00:00Z,3,43.07,70.07,-999,NaN
2008-01-18T13:01:52Z,3,43.07,70.07,-999,NaN
2008-01-18T13:58:07Z,3,43.07,70.07,-999,NaN
2008-01-18T15:00:00Z,3,43.07,70.07,-999,NaN
2008-01-18T16:01:52Z,3,43.07,70.07,-999,NaN
2008-01-18T16:58:07Z,3,43.07,70.07,-999,NaN
2008-01-18T18:00:00Z,3,43.07,70.07,-999,NaN
2008-01-18T19:01:52Z,3,43.07,70.07,-999,NaN
2008-01-18T19:58:07Z,3,43.07,70.07,-999,NaN
2008-01-18T21:00:00Z,3,43.07,70.07,-999,NaN
2008-01-18T22:01:52Z,3,43.07,70.07,-999,NaN
2008-01-18T22:58:07Z,3,43.07,70.07,-999,NaN
2008-01-19T00:00:00Z,3,43.07,70.07,-999,NaN
2008-01-19T01:01:52Z,3,43.07,70.07,-999,NaN
2008-01-19T01:58:07Z,3,43.07,70.07,-999,NaN
2008-01-19T03:00:00Z,3,43.07,70.07,-999,NaN
